客服ID,玩家ID,玩家VIP等级,接收玩家消息时间,玩家消息内容,回复玩家消息时间,回复玩家内容,回复间隔
N1415,1993422,10,2016-05-24 19:01:18,衣服  帽子#15#15,2016-05-24 19:02:18,#157摸摸不哭，诺诺抱～～,1.0
N1415,1993422,10,2016-05-24 19:02:27,#15#15#15#15#15#15#15,2016-05-24 19:03:36,#134,1.15
N1415,1993422,10,2016-05-24 19:03:45,[紫金七星冠],2016-05-24 19:06:14,嗯嗯#157别急别急，鸡驴大神可能这会再吃晚饭呐，过阵子再尝试下呐，诺诺建议少量多次尝试哦,2.4833333333333334
N1415,1993422,10,2016-05-24 19:03:48,[锁子黄金甲],2016-05-24 19:06:14,嗯嗯#157别急别急，鸡驴大神可能这会再吃晚饭呐，过阵子再尝试下呐，诺诺建议少量多次尝试哦,2.433333333333333
N2039,1081558,10,2016-05-25 19:18:59,不在#162,2016-05-25 19:34:48,很少看到您说话～这周的维护消息需要给您看下么～#18,15.816666666666666
N2039,1081558,10,2016-05-25 19:35:22,已经看过了#166,2016-05-25 19:36:06,很少看到您说话～这周的维护消息需要给您看下么～#178,0.7333333333333333
N2039,1081558,10,2016-05-25 19:44:38,试过了,2016-05-25 19:54:26,大屏幕 高#18清呐～,9.8
N3786,1671392,10,2016-05-25 19:40:00,单挑玩法？,未回复,未回复,未回复
N3786,1671392,10,2016-05-25 19:40:14,透露点,未回复,未回复,未回复
N3339,4434641,11,2016-05-25 12:24:42,傻B,2016-05-25 12:26:05,#175,1.3833333333333333
N3339,4434641,11,2016-05-25 19:33:24,#132,2016-05-25 19:35:11,#178,1.7833333333333334
N3868,16445520,11,2016-05-24 11:32:51,怎么报名,2016-05-24 12:15:05,是要报名哪个呀？,42.233333333333334
N3868,16445520,11,2016-05-24 12:25:43,都报,2016-05-24 13:59:35,最近有个PK赛的解说的报名呀~,93.86666666666666
N3868,16445520,11,2016-05-24 14:28:40,你给我报,2016-05-24 14:52:23,是要报名那个解说的话～～把你的手机号和微信号给我一下，我给你去报名咯,23.716666666666665
N3868,16445520,11,2016-05-24 15:18:41,13393388821,2016-05-24 15:35:43,微信号也是这个手机号吗？,17.033333333333335
N3868,16445520,11,2016-05-24 15:39:12,恩,2016-05-24 16:29:57,好的，我给你登记一下了~,50.75
N3868,16445520,11,2016-05-24 17:17:11,恩,未回复,未回复,未回复
N2660,2818287,10,2016-05-25 19:44:57,拉我,2016-05-25 19:46:58,组我#47,2.0166666666666666
G6790,87424,12,2016-05-25 19:45:55,#28,2016-05-25 19:59:06,#123,13.183333333333334
N2670,23789851,10,2016-05-24 11:23:29,好的,2016-05-24 12:06:44,董事长中午好呀～,43.25
N2670,23789851,10,2016-05-24 12:07:18,愁，终于快能2介了,2016-05-24 12:14:05,哈哈哈哈　能用２阶了为啥愁,6.783333333333333
N2670,23789851,10,2016-05-24 12:14:32,花钱啊,2016-05-24 12:17:38,#127 哈哈哈哈 区里的很贵嘛？,3.1
N2670,23789851,10,2016-05-24 12:17:52,1000多一件一介,2016-05-24 12:20:24,#17 新区差不多这样,2.533333333333333
N2670,23789851,10,2016-05-24 12:20:29,嗯,2016-05-24 12:23:51,董事长加油～什么时候转男人呀,3.3666666666666667
N2670,23789851,10,2016-05-24 12:24:01,已经是了,2016-05-24 12:24:40,转了呀？,0.65
N2670,23789851,10,2016-05-24 12:25:52,嗯马上一转100了,2016-05-24 12:30:45,哇  那么快,4.883333333333334
N2670,23789851,10,2016-05-24 12:31:02,嗯，,2016-05-24 12:31:51,哈哈哈  董事长我先去吃饭哟,0.8166666666666667
N2670,23789851,10,2016-05-24 12:33:28,去吧,2016-05-24 12:33:46,恩哒～,0.3
N3378,14909734,10,2016-05-25 19:37:50,帮战拉我,2016-05-25 19:41:33,#17,3.716666666666667
N3378,16531509,10,2016-05-24 10:40:31,小枫枫在不在，我卖东西的钱给我快点呀,2016-05-24 10:42:31,依依早上好呀#37,2.0
N3378,16531509,10,2016-05-24 10:43:11,#127#127以前不是可以帮我的吗,2016-05-24 10:46:28,#17这个我跟相关负责人尽量催促一下呢，依依耐心等等哦,3.283333333333333
N3378,16531509,10,2016-05-24 10:47:14,#150#150打死你，越来越没用了,2016-05-24 10:58:31,#17,11.283333333333333
N3378,16531509,10,2016-05-24 10:59:25,#24那你干嘛呢,2016-05-24 11:01:38,我可以陪依依聊天呀#37,2.216666666666667
N3378,16531509,10,2016-05-24 11:02:07,#24#24我有老公有朋友,2016-05-24 11:09:03,#17,6.933333333333334
N3378,16531509,10,2016-05-24 11:09:27,#150#150打死你，告诉我你能做什么,2016-05-24 11:11:41,#17,2.2333333333333334
N3378,16531509,10,2016-05-24 11:09:48,#163#163废物机,2016-05-24 11:11:41,#17,1.8833333333333333
N3378,16531509,10,2016-05-24 11:12:41,#35#35废物机,2016-05-24 11:16:35,其实依依如果有游戏问题需要咨询，或者希望申请误操作等等，我就可以帮到依依了哦,3.9
N3378,16531509,10,2016-05-24 11:13:12,#178#178就是花瓶的意思,2016-05-24 11:16:35,其实依依如果有游戏问题需要咨询，或者希望申请误操作等等，我就可以帮到依依了哦,3.3833333333333333
N3378,16531509,10,2016-05-24 11:18:24,#160#160你就是好看，没啥用,2016-05-24 11:21:58,#17,3.566666666666667
N3378,16531509,10,2016-05-24 11:22:35,#150打死你，小白脸,2016-05-24 11:23:08,可以满足依依的一切心理和以及其他方面的任何需求哦，嘿嘿,0.55
N3378,16531509,10,2016-05-24 11:27:35,#168#168流氓,2016-05-24 11:50:56,#17,23.35
N3378,16531509,10,2016-05-24 11:52:47,#17长得帅的都是流氓,2016-05-24 11:59:27,#17,6.666666666666667
N3378,16531509,10,2016-05-25 19:18:17,好的好的,2016-05-25 19:18:47,恩呢，依依么么哒#154#154#154,0.5
N3339,11927873,13,2016-05-25 19:43:02,刚刚看了个帖子，专属客服帮他弄了个指定对象交易测试资格…交易了一个三级木珠子……,2016-05-25 19:44:00,这个帖子是什么时间的？,0.9666666666666667
N3339,11927873,13,2016-05-25 19:43:12,有这回事吗,2016-05-25 19:44:00,这个帖子是什么时间的？,0.8
N3339,11927873,13,2016-05-25 19:44:20,不知道，他们很早发给我的，今天刚看到,2016-05-25 19:45:59,如果是好多好多个月前  是正常的～～如果是最近的～绝对是假的,1.65
N3339,11927873,13,2016-05-25 19:46:43,什么意思，以前为什么正常,2016-05-25 19:48:26,因为这个设置出现过1个月～然后关闭了,1.7166666666666666
N3339,11927873,13,2016-05-25 19:49:01,为什么,2016-05-25 19:50:12,因为对游戏影响太大= =～,1.1833333333333333
N3339,11927873,13,2016-05-25 19:49:05,关闭了,2016-05-25 19:50:12,因为对游戏影响太大= =～,1.1166666666666667
N3339,11927873,13,2016-05-25 19:49:10,挺好的,2016-05-25 19:50:12,因为对游戏影响太大= =～,1.0333333333333334
N3339,11927873,13,2016-05-25 19:50:25,哎,2016-05-25 19:50:27,对其他玩家太不公平了～,0.03333333333333333
N3339,11927873,13,2016-05-25 19:54:35,看来是也想着开交易啊,未回复,未回复,未回复
N2662,98630,10,2016-05-25 13:10:31,好的,2016-05-25 13:12:53,#37#37,2.3666666666666667
G3681,76513,12,2016-05-25 18:54:27,111,2016-05-25 18:57:09,测试服有【端午节活动】和个人PK【独步天下】玩法#37全服3转炼狱难度进行迭代哟，还有大家最爱的“大话手游网页版”完善推出了～,2.7
N1852,13828424,11,2016-05-24 19:23:31,你们啥时候能把系统弄一下啊  都掉线不能及时提醒,2016-05-24 19:26:14,亲说的是哪一方面的提醒呢,2.716666666666667
N1852,13828424,11,2016-05-24 19:23:40,这样很耽误事的好吧,2016-05-24 19:26:14,亲说的是哪一方面的提醒呢,2.566666666666667
N1852,13828424,11,2016-05-24 19:26:46,掉线立马提示啊,2016-05-24 19:28:17,掉线之后会有离线保护，除非是立即下线或者是离线保护消失后才会有提示下线呢,1.5166666666666666
N1852,13828424,11,2016-05-24 19:26:54,现在掉线都看不出来,2016-05-24 19:28:17,掉线之后会有离线保护，除非是立即下线或者是离线保护消失后才会有提示下线呢,1.3833333333333333
N1852,13828424,11,2016-05-24 19:29:11,比如我在杀星  已经掉线了  但是画面还是停留在那里  只有等操作了才知道掉线   那样岂不是耽误很久吗？,未回复,未回复,未回复
N2670,295260,11,2016-05-24 10:08:09,你不上班了？,2016-05-24 12:02:13,来啦～,114.06666666666666
N3701,16384368,11,2016-05-25 19:36:13,222,2016-05-25 19:37:04,3转炼狱难度八卦降魔迭代更新咯#18大话西游手游网页版亲爱哒这几天感觉如何#157,0.85
N3701,16384368,11,2016-05-25 19:36:17,111,2016-05-25 19:37:04,3转炼狱难度八卦降魔迭代更新咯#18大话西游手游网页版亲爱哒这几天感觉如何#157,0.7833333333333333
N3701,16384368,11,2016-05-25 19:37:42,没用登陆方式不喜欢,2016-05-25 19:39:31,#58好的，纱纱这边记录反馈哦，希望可以优化,1.8166666666666667
N3701,16384368,11,2016-05-25 19:40:42,账H,2016-05-25 19:41:32,#40啥,0.8333333333333334
N3701,16384368,11,2016-05-25 19:40:54,密M,2016-05-25 19:41:32,#40啥,0.6333333333333333
G6963,15714468,10,2016-05-24 14:35:47,[语音]我宝宝应该拉我的我没拉防御了拉的话绝对死不了。,2016-05-24 14:39:06,#49,3.316666666666667
N0417,2720149,10,2016-05-24 16:52:35,帮我解决一下好不,2016-05-24 17:26:27,我这里可以直接帮你充值？,33.86666666666667
N0417,2720149,10,2016-05-24 16:52:35,亲  充不了仙玉了,2016-05-24 17:26:27,我这里可以直接帮你充值？,33.86666666666667
N2655,557466,10,2016-05-24 15:05:26,说,2016-05-24 15:09:50,之前游戏里绑定的手机号码不能改成自己现在在用的号码，不过今天开始可以修改啦，到帐号修复中心修复帐号成功后，提供下新手机号码给小静，小静去申请更改哦#104,4.4
N2670,7927140,13,2016-05-24 11:37:57,好哈，没事好好休息吧,2016-05-24 12:07:54,#17 额 我休息回来了呢,29.95
N2670,7927140,13,2016-05-24 12:08:17,不说不咋了么,2016-05-24 12:14:10,在哒～,5.883333333333334
N2670,7927140,13,2016-05-24 12:08:22,不在了么,2016-05-24 12:14:10,在哒～,5.8
N2670,7927140,13,2016-05-24 18:03:02,哦！好吧！,2016-05-24 18:03:19,#17吃饭了嘛？,0.2833333333333333
N2670,7927140,13,2016-05-24 18:03:30,还么呢,2016-05-24 18:06:50,哈哈哈 身为吃货的我已经吃完了,3.3333333333333335
N2670,7927140,13,2016-05-24 18:07:18,#35好快,2016-05-24 18:08:10,哈哈哈哈是哒 #127 所以是吃货嘛,0.8666666666666667
N2670,7927140,13,2016-05-24 18:08:27,你就专门为我服务么？,2016-05-24 18:09:22,我是代班的哟～ 嘉雯才是你的客服经理哒,0.9166666666666666
N2670,7927140,13,2016-05-24 18:10:43,#150,2016-05-24 18:11:51,#127  干嘛打我呀,1.1333333333333333
N2670,7927140,13,2016-05-24 18:14:42,你最嘚瑟，比嘉文嘚瑟#150,2016-05-24 18:17:20,#127 我木有啦～  我只是调皮,2.6333333333333333
N2670,7927140,13,2016-05-24 18:18:14,#126,2016-05-24 18:19:08,哈哈哈好 注意开车,0.9
N2670,7927140,13,2016-05-24 18:18:26,在开车，回家再收拾你#150,2016-05-24 18:19:08,哈哈哈好 注意开车,0.7
N3502,83185,15,2016-05-24 14:40:31,#0,2016-05-24 14:42:02,怎么啦,1.5166666666666666
N3502,83185,15,2016-05-24 14:42:33,染色#0,2016-05-24 14:45:05,这个当时查到的话是有染色的哦#17#17,2.533333333333333
N3502,83185,15,2016-05-24 17:00:57,[语音]我那个染是问题到底出里面有。,2016-05-24 17:02:28,你说话我听不到的哦#17,1.5166666666666666
N3502,83185,15,2016-05-24 17:02:41,[语音]我说那个染色的问题处理就没有。,2016-05-24 17:04:34,#35用户不存在,1.8833333333333333
N3502,83185,15,2016-05-24 17:02:46,[语音]你加我微信。,2016-05-24 17:04:34,#35用户不存在,1.8
N3502,83185,15,2016-05-24 17:02:58,zqq00000,2016-05-24 17:04:34,#35用户不存在,1.6
N3502,83185,15,2016-05-24 17:04:42,#24,2016-05-24 17:04:42,你加我的吧～dahuashouyou10,0.0
N3502,83185,15,2016-05-24 17:05:39,#158用户不存在,2016-05-24 17:05:49,你是不是设置了,0.16666666666666666
N3502,83185,15,2016-05-24 17:05:59,13605061130,2016-05-24 17:06:52,加了,0.8833333333333333
N3502,83185,15,2016-05-24 19:19:02,你们仙的谁采访我,2016-05-24 19:19:39,现在还木有开始打～到时候开始打了会安排的～#104,0.6166666666666667
N3502,83185,15,2016-05-24 19:19:15,[语音]你们找的谁采风哦。,2016-05-24 19:19:39,现在还木有开始打～到时候开始打了会安排的～#104,0.4
N2632,4948400,14,2016-05-24 15:04:09,下周更新内容是什么,2016-05-24 15:05:03,小晴刚刚去打听了～,0.9
N3502,3408320,10,2016-05-24 14:13:16,？,2016-05-24 14:14:17,是这样的，最近是手游PK赛嘛，我们在招比武大会解说，不知道有木有兴趣的呀#149,1.0166666666666666
N3502,3408320,10,2016-05-24 14:14:32,我不会呀#17,2016-05-24 14:15:52,没事的，只要提供下游戏ID+服务器+手机号码+微信帐号，关于报名的录制视频的事情，后续会有人联系你教你怎么录制的#149,1.3333333333333333
N3502,3408320,10,2016-05-24 14:16:20,有什么奖励码#56,2016-05-24 14:18:03,有奖励的哦～,1.7166666666666666
N3502,3408320,10,2016-05-24 14:19:01,什么啊#56,2016-05-24 14:19:02,1.大话赛事解说选拔赛总决赛前三名：西安线下总决赛现场解说的资格（包含来回机票食宿）2.解说现金大奖赛中前六名：冠军：6000元；亚军：3000元；季军：1500元；4-6名：500元,0.016666666666666666
N3502,3408320,10,2016-05-24 14:19:23,#35,2016-05-24 14:21:11,#17#17,1.8
N3746,6521285,10,2016-05-24 15:57:41,爱妃唱个小曲吧,2016-05-24 15:58:55,姐姐好呀～,1.2333333333333334
N3746,6521285,10,2016-05-24 15:59:47,唱个小曲#134,2016-05-24 16:00:20,#23你的我滴玫瑰，你是我滴花,0.55
N3746,6521285,10,2016-05-24 16:01:18,来个气势磅礴的#172,2016-05-24 16:03:24,#37我的王妃 我要霸占你的美,2.1
N3746,6521285,10,2016-05-24 16:04:18,我要听大河向东流#132,2016-05-24 16:05:40,大河向东流呀～天生的星星参北斗哇～#47,1.3666666666666667
N3746,6521285,10,2016-05-24 16:07:40,乖，啵一个,2016-05-24 16:08:18,#17哎哟,0.6333333333333333
N2655,13664720,13,2016-05-25 12:18:34,小静静我已经等了一个礼拜了怎么还没得到头像装扮呢,2016-05-25 12:21:38,小静去问了下同事，同事说审核一般要一个星期左右，另外如果朋友圈里有男生或者是发网红点照片的话不能通过哦#17,3.066666666666667
N2655,13664720,13,2016-05-25 12:22:28,没有,2016-05-25 12:25:00,嗯嗯～好的，要不这样你加下小静的微信：dahuashouyou04   然后微信上发一句语音给小静，小静马上去申请看看哦#81,2.533333333333333
N2655,13664720,13,2016-05-25 12:22:35,#81#81,2016-05-25 12:25:00,嗯嗯～好的，要不这样你加下小静的微信：dahuashouyou04   然后微信上发一句语音给小静，小静马上去申请看看哦#81,2.4166666666666665
N2655,13664720,13,2016-05-25 12:22:57,那就是我自己,2016-05-25 12:25:00,嗯嗯～好的，要不这样你加下小静的微信：dahuashouyou04   然后微信上发一句语音给小静，小静马上去申请看看哦#81,2.05
N2655,13664720,13,2016-05-25 12:25:21,好的,2016-05-25 12:25:39,#81,0.3
N2655,13664720,13,2016-05-25 12:26:09,你等我十分钟，我马上就下课了,2016-05-25 12:26:54,#134好的,0.75
N1852,17099115,10,2016-05-24 15:49:01,你看看，我号是不是被遗忘了,2016-05-24 15:56:16,所有的玩家都是在一个完全公平的状态下进行游戏的，所谓封杀ID、黑名单之类的说法是不存在的哦～,7.25
N1852,17099115,10,2016-05-24 15:49:36,杀星不给东西，二百也不给。二百环一次没给过我，这还让玩吗,2016-05-24 15:56:16,所有的玩家都是在一个完全公平的状态下进行游戏的，所谓封杀ID、黑名单之类的说法是不存在的哦～,6.666666666666667
N1852,17099115,10,2016-05-24 15:57:03,那我从玩游戏到现在，跑二百就没上过电视,2016-05-24 15:59:17,几率是系统随机，没有人为因素，不用理会别的，多多努力就可以了#9 同时，几率玩的不是心跳，而淡定哦，也是希望您的好运早日降临#58,2.2333333333333334
N3502,1267109,10,2016-05-24 14:31:50,嗯,2016-05-24 14:32:29,是这样的，最近是手游PK赛嘛，我们在招比武大会解说，不知道亲有木有兴趣的呀#149,0.65
N3502,1267109,10,2016-05-24 14:33:02,有工资么#35,2016-05-24 14:33:29,1.大话赛事解说选拔赛总决赛前三名：西安线下总决赛现场解说的资格（包含来回机票食宿）2.解说现金大奖赛中前六名：冠军：6000元；亚军：3000元；季军：1500元；4-6名：500元,0.45
N3502,1267109,10,2016-05-24 14:36:24,怎么参加,2016-05-24 14:39:26,只要提供下游戏ID+服务器+手机号码+微信帐号，关于报名的录制视频的事情，后续会有人联系你教你怎么录制的#149,3.033333333333333
N3502,1267109,10,2016-05-24 14:40:08,会占用多少时间？,2016-05-24 14:44:40,时间不会太多的～如果进了前三的话会需要到线下西安得～,4.533333333333333
N2660,2916848,11,2016-05-24 16:23:29,没有,2016-05-24 16:37:21,由于帐号涉及到线下交易嘛，无法判断这个帐号的情况，所以很多东西都处理不了呢,13.866666666666667
